,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,0.08148942590771732,0.06799987287872304,0.0,0.0,0.0,0.0,0.0595012029097888,0.03176448728740228,0.07832892574582387,0.1275082138488024,0.0,0.03232212383864486,0.035160335477155066,0.0,0.0,0.017184919029847888,0.02225782019975648,0.13419646143018985,0.0,0.13513748930498565,0.0637032246141031,0.03111962356132527,0.0,0.0,0.02231473693476828,0.07662305011004099,0.0,0.1070944096065228,0.1675372997756053,0.038116237490691166,0.0,0.0
41,0.0739100310583827,0.059577325084920606,0.0,0.010448362421255505,0.0,0.019691968442550337,0.060689949499749665,0.011841450946980192,0.043948899296306146,0.02170005459627483,0.14668063654011343,0.030519305165451444,0.06451524706850008,0.016460319174802923,0.0,0.05544122777460178,0.06236862883417721,0.09898993785627211,0.06393975204531294,0.05778961408656832,0.0,0.13187600885026163,0.08433703498718213,0.04123883839252645,0.040118888604341776,0.025059855892974346,0.0,0.150646394433687,0.005539603090925403,0.009765790028782615,0.07690777524401231,0.05281725394647095
42,0.036098555125374264,0.05068669153504843,0.12191348400616683,0.022129434119324356,0.07647758416810113,0.05910252427013861,0.0857182435845991,0.07544370060885663,0.0,0.05986935113099417,0.05166237088017431,0.00866211285720912,0.0,0.040844831859486265,0.08905694933153446,0.0,0.11001631481046464,0.06401685706489234,0.037955090904481584,0.08521916958909609,0.0010560049866073645,0.0,0.046314493805572544,0.05207099004020616,0.057387456262992485,0.09814523892166396,0.07336519110560441,0.27001609514640246,0.08037419514398571,0.10824401968646459,0.0,0.0
43,0.06751463507398726,0.01745015935578386,0.01015531437406194,0.10139224208793206,0.1556186050764245,0.1640240528034118,0.07439338793077939,0.0732682617261771,0.08864554775654773,0.14162159501092966,0.1367534126057983,0.051338749915096946,0.01445444131257297,0.0950615985749406,0.1516836783653076,0.0,0.11344931192822037,0.0,0.06644496113224918,0.08800494970289585,0.004118835277264324,0.14020200583895462,0.0009138937068669944,0.06675002441951661,0.05037485884923472,0.0,0.11522635616820506,0.1707619566374811,0.05737710634033438,0.10753875889446693,0.11530023602080908,0.0723679393320483
44,0.018394982627972768,0.0563623680855644,0.048632920868226515,0.10849904613096636,0.18236322107024375,0.010469019850972906,0.104144895496092,0.132674874467231,0.1328282273579639,0.14691254039504253,0.14690999466160526,0.05933880684900118,0.06790649504879845,0.09858813740182351,0.10197284434845405,0.11973438036133632,0.22293024726048488,0.1339423531069029,0.08802620181589157,0.07063216447535628,0.1564476673907697,0.09689653875533029,0.058835611842140846,0.08533086146657204,0.040933945268860766,0.1227772545913001,0.09164617393855862,0.14588860689080513,0.113865428410864,0.08615442176029059,0.10212396129894286,0.12258324915196334
45,0.06269602304907664,0.0,0.0,0.11584842835814733,0.12232480793374026,0.18005571938444617,0.17241659272168097,0.09543977520287528,0.13854569583685683,0.1210361114380194,0.2263706110092678,0.07205246855495676,0.029650662390784593,0.2795584393856621,0.11484595511109272,0.10886879789295285,0.1788492603890202,0.14527568266914717,0.20937458351208496,0.14053916792927507,0.06379275539390088,0.02162682467409527,0.0,0.1545940096783409,0.044106353607251854,0.058351913168870936,0.04585962305844686,0.20181906591557294,0.21604423362264213,0.08812849742623416,0.11042605478779657,0.16091706888741547
46,0.07261449536412935,0.0,0.02504369242967795,0.19593091978253954,0.21057169847804708,0.08544500557752374,0.17989248336101427,0.31528248098202494,0.2842665464623057,0.15958786496892874,0.15327453136554306,0.044832501936080946,0.041581731592458565,0.27506367450617486,0.24041762200583733,0.26059882171309484,0.3315477168486233,0.13887919744990573,0.20035268473928625,0.25735953004297163,0.2293853731835597,0.13311434774367023,0.05060034692865982,0.14363824366728903,0.07058062898035852,0.28378494556594136,0.004551987546059899,0.21715965552647015,0.18829490250627387,0.29986547435776895,0.2125813569492678,0.15077314348618706
47,0.12824819169782695,0.04078149706130431,0.10038224052023795,0.360649392115815,0.34439097213117004,0.23313911862418396,0.13895549778259522,0.2853584854899978,0.21740299534375634,0.18483304285584587,0.15342909143954844,0.05489338825612371,0.1748198744490385,0.30743332762155534,0.19326645078414276,0.297947918613535,0.24790897019745178,0.16912663471401215,0.1195940537079582,0.14440332068813785,0.19526647290455582,0.24896931429768837,0.0313542440367458,0.2295232155765253,0.08099848968459496,0.18683045607213725,0.19317873159423823,0.33367001337629115,0.18905326410773912,0.27300633687725245,0.305754975085369,0.18888414353853866
48,0.12598276866041558,0.11171855473066752,0.0682599888766953,0.1468979544520639,0.26867614912513765,0.18967810632700802,0.27130616037243577,0.19556770370972676,0.45088040467088863,0.254425573643248,0.2902804325418814,0.053919066404958964,0.0843957026978531,0.37194114646739845,0.256786619692124,0.21870032578245083,0.35750493413860523,0.20756465995200424,0.12138554237324294,0.19447967095585514,0.1144967741667959,0.2747646626335718,0.04669897421710312,0.18278009147316443,0.07886235713214808,0.227645439400348,0.3026463154541868,0.3267896262092838,0.1942978986730752,0.268385301002484,0.23897401046174158,0.20901999159929596
49,0.05817029934625927,0.07940505268533803,0.0470033890326204,0.03952648163077854,0.2764315546605422,0.28966831403957466,0.2336200044773137,0.2926981844438727,0.3098241599726573,0.17718067622894035,0.23651600246014204,0.07346113532083466,0.13065687932071707,0.2950024301380226,0.20016742723972566,0.3248747423450451,0.3043574188442057,0.28303437058040254,0.1720667896916065,0.2522239166097363,0.29265300370672975,0.16779652266537698,0.05066675384183831,0.2669907640697744,0.09634930641903271,0.2081633738015673,0.2656978536885679,0.2677428409305871,0.11829858996514021,0.305552255931218,0.2679235847740241,0.2548633725013978
50,0.050855257086749,0.04802739297016775,0.17874421445395067,0.054179690968812574,0.29094178983533303,0.2898577860546667,0.29940650775194055,0.3798087831798074,0.3439520751185602,0.23755936237092803,0.25694761110703435,0.02355463299051658,0.183019737373263,0.3544092618735598,0.24913372177015786,0.3417499478117237,0.3317071350336326,0.2061847596967094,0.2543331141749846,0.3522711822635495,0.4204888848744943,0.34345345576931396,0.013187923399918207,0.40331381523991267,0.12628091830689336,0.4367274307029377,0.34571088468307287,0.33879387133436056,0.3666768832704814,0.22350439430366525,0.28074374857084644,0.296206246402394
51,0.09924828910688815,0.17394703002063752,0.04761449812161934,0.04278109015589385,0.2989685494359263,0.4384421813076934,0.2392430059909167,0.4175212047559069,0.41360817675745465,0.21334595553078892,0.3140452993248386,0.04229767491538627,0.37656778260748947,0.4148318930377455,0.323369146084863,0.4765465874563766,0.32731505437262065,0.3533452268856842,0.3617756410760844,0.33626282539851904,0.30688781874445237,0.2962548522250105,0.0033355262927806106,0.24131488880555518,0.1306068394481156,0.28467905660101733,0.3696254501600534,0.4125641480891941,0.3451764296167056,0.29554728677281245,0.25259795344547986,0.3666486020743818
52,0.1078369931991466,0.030938738857935015,0.041416894378781675,0.17056757076111675,0.25515753359843185,0.5398464381821867,0.2538022489957592,0.2537863856535637,0.552140930365025,0.388332614142081,0.35471764493207664,0.05306411157436077,0.36393210941820997,0.5623050600223454,0.45951637468996565,0.30567351586574026,0.3842912176389248,0.3644090448412086,0.3224002368508996,0.3599441670277926,0.3468249984637033,0.4497998825832378,0.06678395637912915,0.4336511323205319,0.09952379743201979,0.40985194161552174,0.27333074726921935,0.39447016101215454,0.4350909541947803,0.3514369320680439,0.36716926833551766,0.4185010007405898
53,0.09357176254745402,0.212585119910695,0.24300907902319335,0.21413742516536222,0.46972117778052846,0.48105341138487434,0.3398814176797978,0.4480877025020784,0.4236950185870245,0.2562530840260667,0.32219448159612607,0.08099051591249243,0.3390303639988931,0.5636161220670255,0.4983284292967105,0.2928570642739082,0.48253639906371903,0.4893632922109664,0.09320838376598037,0.4489092134858182,0.41375731795465115,0.32863167999852105,0.08093153398462435,0.45810059445122064,0.10440434818391357,0.4540039371524795,0.37961863558703124,0.5454894269335103,0.43229813395613337,0.31516986634726457,0.4532311224926217,0.4130119937230351
54,0.11070852127190234,0.163603879069925,0.16222418956796988,0.4281441440226439,0.23424437318312988,0.5444707412246151,0.3602002263347844,0.4202079748270426,0.5739976422424605,0.24363271069242254,0.3155469819248116,0.08744122923955963,0.39193395970519024,0.42065797303623453,0.4277735773312864,0.35939788374095705,0.39851039576505054,0.5755417952940601,0.4187716835133814,0.3470251954270981,0.5500330865687919,0.4382342830099832,0.003967676760214957,0.39878385894574075,0.09926142215327967,0.3427025673027597,0.45779163882913515,0.6897173929674048,0.4765111102481259,0.5776504595238103,0.4613152942641961,0.38920703911063
55,0.13327580518182525,0.40978588409806777,0.2434142043310436,0.3846397447029352,0.3270449417702686,0.45018541189016303,0.4828163351092429,0.5397468027921629,0.5984989592154719,0.42673741524181835,0.46172956041513713,0.049625650345493225,0.4442480522618838,0.4187326555641869,0.5600999634539365,0.5524562534914608,0.4935510312374655,0.603866630416092,0.39004615843543755,0.6004512015379885,0.5478309692083116,0.4161885619297824,0.027745787491449396,0.47616445157653964,0.08951823467784581,0.39042040217081664,0.4680866255022103,0.5178547187178036,0.3984897252070443,0.5149040134645207,0.4198517436803365,0.42512052305544457
56,0.16218594579213705,0.4312024384605629,0.11354402325367391,0.5107055622788683,0.41427120229621656,0.6187388799177937,0.5102639214284781,0.44082999104729714,0.5195252537554157,0.2604515609253189,0.34690438135595586,0.037538117213079605,0.3883715358807617,0.5919993163073467,0.5418934576391641,0.4476683037638286,0.6107243890225426,0.5359699814879062,0.46488111630823437,0.527583696361289,0.45775395010848147,0.4332059571768091,0.025878636920955187,0.5128074060794381,0.06741677203714694,0.2477911329913031,0.5332549256152126,0.5127084220147496,0.5045190511521845,0.6240001814987857,0.4500991417193118,0.5370247639136487
57,0.13088566683893568,0.6767284013303352,0.19995504497870664,0.5968409835107554,0.6586724780033806,0.4710374409207327,0.5133515618916061,0.5355701401368573,0.5495693433223788,0.24900897294511903,0.40583127167106836,0.040299257489335,0.6155664229738572,0.6131016464769027,0.5661895628842705,0.6452688420139182,0.5703349528837212,0.5433949118344318,0.3774492141831708,0.2835945979493715,0.5441714130822404,0.5080291627853346,0.039014734261251655,0.5180771002745591,0.07009415740834626,0.21814442229348568,0.5230326347499115,0.593934230398797,0.5567395098416079,0.561192712713191,0.4799863798143986,0.4210464743301745
58,0.10836866728362167,0.12582731077132298,0.2341658564462124,0.36957112529768976,0.5880090813612244,0.6138997552223042,0.4226866994010182,0.5523790362735959,0.5539553583547601,0.26673362800256334,0.3884477791139206,0.09163990477048603,0.5705374468568151,0.6773792804979187,0.52494273115799,0.4782293321186313,0.5032205322073018,0.5607820351768866,0.36057269842757556,0.6033665873278815,0.6258300113167006,0.5670809752369713,0.08242314668320515,0.5343349447205156,0.0762486367154287,0.3775020788437185,0.4961134210411803,0.6143847164538484,0.5800648239859624,0.6239259795515232,0.4882983753759484,0.6065603273177653
59,0.1016016260238401,0.01171493629684034,0.321148363575415,0.4924414142749073,0.7121498215367089,0.6464561229915985,0.5268500955564714,0.5419310484114592,0.6614614955220187,0.37451383219921897,0.48532337708833906,0.1125750357730505,0.34488037438297353,0.5959493689638579,0.7376748175320272,0.6668398932935011,0.5416644834944312,0.5911066620510452,0.507566163551082,0.3302322378260499,0.6980850200868296,0.6195583298644207,0.08312288658294886,0.5454726597394068,0.10177687769690957,0.34475253055150484,0.6014909442378993,0.5676228207276992,0.5317299046373072,0.5877886220077813,0.49666076880961946,0.5740081674334999
60,0.1797835831429337,0.2505067075119205,0.3207870531562096,0.37090877546667944,0.6195446455128697,0.6861669275605423,0.5676628885377297,0.5957026702599372,0.6444430346673445,0.38353585349937214,0.4279168454987583,0.02957722232706598,0.6307516603334328,0.7176113353259447,0.6508223856626953,0.6285011359561048,0.7278052648944019,0.679896400775259,0.6734894402349785,0.5047833227663585,0.6503695263708166,0.5932439456510129,0.16039827774473492,0.5712955517823136,0.07418285353964968,0.5456905934301908,0.587633893234189,0.6181086324806188,0.6088250164684469,0.5830114986471119,0.502390836374814,0.5334790299758044
61,0.23749064654718155,0.8002123114300095,0.27767613750473163,0.7836745414390573,0.5279811345688923,0.5801569243601532,0.48926928235126094,0.6338718050915074,0.724248973628541,0.2493787090766187,0.4259259169009815,0.030204493145491354,0.5207290428822188,0.5974550373352615,0.6492459856962144,0.7099546375008672,0.5971917887828703,0.6495207359384201,0.29381534098603757,0.5499102599951161,0.6134486569233656,0.6020419682818514,0.09659581042016159,0.508140472368614,0.046529430539903986,0.41023838638608323,0.7244150787424481,0.6396114594045995,0.6336154395649625,0.6501793463740807,0.6489766789838987,0.6570556233148985
62,0.2118280197914969,0.6456742584658363,0.25665431612262973,0.7744853137236039,0.7456635838643375,0.8094467563089277,0.5254778239748347,0.595832861594642,0.6864603466955154,0.1332929258004868,0.42230947968844357,0.07456336714389183,0.5327389156732238,0.7544103484832394,0.6766765379805318,0.7411029870426397,0.7982560187592699,0.7119761977842808,0.6069384473448958,0.4080652920411756,0.8589994364654933,0.5543094787916135,0.07761742517148282,0.6088878917364139,0.05056562288704952,0.6332905032198731,0.6134081772377044,0.6339668792609179,0.6696097465511371,0.5757732081321989,0.5964266694211479,0.5476452831679277
63,0.2549559019235814,0.5322328561965525,0.28166221069507147,0.7597890878112454,0.7302097957440531,0.7482896474129112,0.4753919078376554,0.6876102364684883,0.7131059871433514,0.363399467087092,0.4463094903494597,0.05584948925522648,0.688854369317628,0.6965079407747942,0.7349879329095218,0.7599574927592575,0.6917402098810672,0.6342626672535995,0.6631215897674192,0.5259881282737054,0.6910369118749068,0.741218704690273,0.04795959706334287,0.5732716386467381,0.13249591473135025,0.6749019989791653,0.6768787878421381,0.726482712855204,0.6604699114046709,0.6317952797089559,0.7591802022783175,0.6058372829612731
64,0.17348910632097408,0.7638809624304658,0.3270787867645666,0.5824108242962704,0.7750047638560853,0.7465420408016978,0.5800322603589543,0.7183905483501296,0.7171657935675463,0.33166274658907047,0.5473438014809603,0.037218328513195065,0.3035592169219363,0.7924274457040424,0.8084278671029979,0.6509963987399892,0.7098821675920393,0.6894329113763854,0.5092874943095504,0.3189486435615499,0.7245038756301133,0.7350265217005882,0.06815475922713865,0.5633170913557317,0.13641261249037284,0.7466423253521736,0.5897781911099261,0.7565589534662038,0.6896134748426812,0.6614467272049714,0.49838144810236534,0.6324487435491639
65,0.14737931773279855,0.7427437404667256,0.23868242942890375,0.5924749125393067,0.8161209274334931,0.7987666618532824,0.37286545830774825,0.6697070672793876,0.7991883243096081,0.3098315406845755,0.5049087001585323,0.03519241345175325,0.8262284276830167,0.8170843009983977,0.7122077637537404,0.6990760463790915,0.688500978459826,0.6985581139213729,0.49925914540798516,0.3174448776031753,0.6493861536071845,0.7651981004932044,0.03124950477510629,0.6221999948157059,0.09447083597865498,0.6329021169733219,0.7958302470992604,0.6466004691637218,0.6593098597005056,0.6394065867428569,0.6789113591649076,0.6837135292894512
66,0.29710797226513513,0.7262570204416857,0.33580672186409627,0.78549200965029,0.8807706545294193,0.8474619053756659,0.312984401900018,0.7080800520427616,0.6486172124349837,0.4750860097997779,0.530948840328061,0.033629762059294514,0.734208059021213,0.7367712061632666,0.7759890369968482,0.6826720883415518,0.9078625104862895,0.6885442146531601,0.5813804517317663,0.3394685881861188,0.7411538799305176,0.7027881923382767,0.10140205714282773,0.6925770191799683,0.10402677426237099,0.3823232653139205,0.7297425695880618,0.7629201137820102,0.7430770662400918,0.7559137682673244,0.6779924795497907,0.6401595989120189
67,0.40622546906288776,0.8601104820770957,0.7475620287329826,0.7025431354228807,0.905582422514901,0.7679740090507083,0.5429714535340243,0.815807280828753,0.6454082844514221,0.6380984883174665,0.4799702430720079,0.029675891965197397,0.6672304649075705,0.7556146279582164,0.7708567013418867,0.8118164569857249,0.8300175856595282,0.6932773032925059,0.8703717409032725,0.4231871484654345,0.7903758728714254,0.7514382921304683,0.21664399349230407,0.3673985743822492,0.1476793548573458,0.8216664648905387,0.714006860332055,0.724613904644308,0.6664191105735076,0.6860195958257739,0.7080137305057584,0.7179714639628799
68,0.4583450975175968,0.710883875964788,0.7340282209564032,0.7678470478524247,0.7416597693508098,0.7958732758940255,0.6988328686681629,0.763171558989421,0.7147560116842985,0.6733650281315409,0.5327610011760087,0.059016697161410905,0.7656932880462508,0.7658195718593923,0.7385863777220099,0.6385414705971072,0.7320348673172075,0.7803091082636221,0.5544932837121567,0.7857964142283752,0.7482312560970519,0.7867245231179542,0.24115683747150524,0.556260897524079,0.09978163303131062,0.7617303452629842,0.8300438890644112,0.6947252201988855,0.731616207246333,0.7426623435653482,0.8272264330740522,0.4800215914445441
69,0.3662502125409149,0.7832531550658774,0.32207681870622334,0.43404694814320655,0.7952820358511683,0.7692537604801646,0.6662382840896413,0.8035233758347666,0.7279764141697982,0.6361905997049552,0.5598189498632207,0.059273231811236074,0.9227109994708895,0.7797373794361798,0.8581840652023512,0.750770044599009,0.6423116508209723,0.8121448461914426,0.6148101061297332,0.5821007309531291,0.8215706176856123,0.7707224293706305,0.18485591095471943,0.4572206928454117,0.050649148270464434,0.4491422956582221,0.853153119384764,0.856406827379941,0.7300384259847384,0.835338579364929,0.7693499846436884,0.5638797469463647
